,hospital_beds_per_thousand,date,location,cty_id
51542,2.3,2020-09-17,Tunisia,193
51543,2.3,2020-09-18,Tunisia,193
51544,2.3,2020-09-19,Tunisia,193
51545,2.3,2020-09-20,Tunisia,193
51546,2.3,2020-09-21,Tunisia,193
51547,2.3,2020-09-22,Tunisia,193
51548,2.3,2020-09-23,Tunisia,193
51549,2.3,2020-09-24,Tunisia,193
51550,2.3,2020-09-25,Tunisia,193
51551,2.3,2020-09-26,Tunisia,193
51552,2.3,2020-09-27,Tunisia,193
51553,2.3,2020-09-28,Tunisia,193
51554,2.3,2020-09-29,Tunisia,193
51555,2.3,2020-09-30,Tunisia,193
51556,2.3,2020-10-01,Tunisia,193
51557,2.3,2020-10-02,Tunisia,193
51558,2.3,2020-10-03,Tunisia,193
51559,2.3,2020-10-04,Tunisia,193
51560,2.3,2020-10-05,Tunisia,193
51561,2.3,2020-10-06,Tunisia,193
51562,2.3,2020-10-07,Tunisia,193
51563,2.3,2020-10-08,Tunisia,193
51564,2.3,2020-10-09,Tunisia,193
51565,2.3,2020-10-10,Tunisia,193
51566,2.3,2020-10-11,Tunisia,193
51567,2.3,2020-10-12,Tunisia,193
51568,2.3,2020-10-13,Tunisia,193
51569,2.3,2020-10-14,Tunisia,193
51570,2.3,2020-10-15,Tunisia,193
51571,2.3,2020-10-16,Tunisia,193
51572,2.3,2020-10-17,Tunisia,193
51573,2.3,2020-10-18,Tunisia,193
51574,2.3,2020-10-19,Tunisia,193
51575,2.3,2020-10-20,Tunisia,193
51576,2.3,2020-10-21,Tunisia,193
51577,2.3,2020-10-22,Tunisia,193
51578,2.3,2020-10-23,Tunisia,193
51579,2.3,2020-10-24,Tunisia,193
51580,2.3,2020-10-25,Tunisia,193
51581,2.3,2020-10-26,Tunisia,193
51582,2.3,2020-10-27,Tunisia,193
51583,2.3,2020-10-28,Tunisia,193
51584,2.3,2020-10-29,Tunisia,193
51585,2.3,2020-10-30,Tunisia,193
51586,2.3,2020-10-31,Tunisia,193
51587,2.3,2020-11-01,Tunisia,193
51588,2.3,2020-11-02,Tunisia,193
51589,2.3,2020-11-03,Tunisia,193
51590,2.3,2020-11-04,Tunisia,193
51591,2.3,2020-11-05,Tunisia,193
51592,2.3,2020-11-06,Tunisia,193
51593,2.3,2020-11-07,Tunisia,193
51594,2.3,2020-11-08,Tunisia,193
51595,2.3,2020-11-09,Tunisia,193
51596,2.3,2020-11-10,Tunisia,193
51597,2.3,2020-11-11,Tunisia,193
51598,2.3,2020-11-12,Tunisia,193
51599,2.3,2020-11-13,Tunisia,193
51600,2.3,2020-11-14,Tunisia,193
51601,2.3,2020-11-15,Tunisia,193
51602,2.3,2020-11-16,Tunisia,193
51603,2.81,2020-03-12,Turkey,194
51604,2.81,2020-03-13,Turkey,194
51605,2.81,2020-03-16,Turkey,194
51606,2.81,2020-03-17,Turkey,194
51607,2.81,2020-03-18,Turkey,194
51608,2.81,2020-03-19,Turkey,194
51609,2.81,2020-03-20,Turkey,194
51610,2.81,2020-03-21,Turkey,194
51611,2.81,2020-03-22,Turkey,194
51612,2.81,2020-03-23,Turkey,194
51613,2.81,2020-03-24,Turkey,194
51614,2.81,2020-03-25,Turkey,194
51615,2.81,2020-03-26,Turkey,194
51616,2.81,2020-03-27,Turkey,194
51617,2.81,2020-03-28,Turkey,194
51618,2.81,2020-03-29,Turkey,194
51619,2.81,2020-03-30,Turkey,194
51620,2.81,2020-03-31,Turkey,194
51621,2.81,2020-04-01,Turkey,194
51622,2.81,2020-04-02,Turkey,194
51623,2.81,2020-04-03,Turkey,194
51624,2.81,2020-04-04,Turkey,194
51625,2.81,2020-04-05,Turkey,194
51626,2.81,2020-04-06,Turkey,194
51627,2.81,2020-04-07,Turkey,194
51628,2.81,2020-04-08,Turkey,194
51629,2.81,2020-04-09,Turkey,194
51630,2.81,2020-04-10,Turkey,194
51631,2.81,2020-04-11,Turkey,194
51632,2.81,2020-04-12,Turkey,194
51633,2.81,2020-04-13,Turkey,194
51634,2.81,2020-04-14,Turkey,194
51635,2.81,2020-04-15,Turkey,194
51636,2.81,2020-04-16,Turkey,194
51637,2.81,2020-04-17,Turkey,194
51638,2.81,2020-04-18,Turkey,194
51639,2.81,2020-04-19,Turkey,194
51640,2.81,2020-04-20,Turkey,194
51641,2.81,2020-04-21,Turkey,194
51642,2.81,2020-04-22,Turkey,194
51643,2.81,2020-04-23,Turkey,194
51644,2.81,2020-04-24,Turkey,194
51645,2.81,2020-04-25,Turkey,194
51646,2.81,2020-04-26,Turkey,194
51647,2.81,2020-04-27,Turkey,194
51648,2.81,2020-04-28,Turkey,194
51649,2.81,2020-04-29,Turkey,194
51650,2.81,2020-04-30,Turkey,194
51651,2.81,2020-05-01,Turkey,194
51652,2.81,2020-05-02,Turkey,194
51653,2.81,2020-05-03,Turkey,194
51654,2.81,2020-05-04,Turkey,194
51655,2.81,2020-05-05,Turkey,194
51656,2.81,2020-05-06,Turkey,194
51657,2.81,2020-05-07,Turkey,194
51658,2.81,2020-05-08,Turkey,194
51659,2.81,2020-05-09,Turkey,194
51660,2.81,2020-05-10,Turkey,194
51661,2.81,2020-05-11,Turkey,194
51662,2.81,2020-05-12,Turkey,194
51663,2.81,2020-05-13,Turkey,194
51664,2.81,2020-05-14,Turkey,194
51665,2.81,2020-05-15,Turkey,194
51666,2.81,2020-05-16,Turkey,194
51667,2.81,2020-05-17,Turkey,194
51668,2.81,2020-05-18,Turkey,194
51669,2.81,2020-05-19,Turkey,194
51670,2.81,2020-05-20,Turkey,194
51671,2.81,2020-05-21,Turkey,194
51672,2.81,2020-05-22,Turkey,194
51673,2.81,2020-05-23,Turkey,194
51674,2.81,2020-05-24,Turkey,194
51675,2.81,2020-05-25,Turkey,194
51676,2.81,2020-05-26,Turkey,194
51677,2.81,2020-05-27,Turkey,194
51678,2.81,2020-05-28,Turkey,194
51679,2.81,2020-05-29,Turkey,194
51680,2.81,2020-05-30,Turkey,194
51681,2.81,2020-05-31,Turkey,194
51682,2.81,2020-06-01,Turkey,194
51683,2.81,2020-06-02,Turkey,194
51684,2.81,2020-06-03,Turkey,194
51685,2.81,2020-06-04,Turkey,194
51686,2.81,2020-06-05,Turkey,194
51687,2.81,2020-06-06,Turkey,194
51688,2.81,2020-06-07,Turkey,194
51689,2.81,2020-06-08,Turkey,194
51690,2.81,2020-06-09,Turkey,194
51691,2.81,2020-06-10,Turkey,194
51692,2.81,2020-06-11,Turkey,194
51693,2.81,2020-06-12,Turkey,194
51694,2.81,2020-06-13,Turkey,194
51695,2.81,2020-06-14,Turkey,194
51696,2.81,2020-06-15,Turkey,194
51697,2.81,2020-06-16,Turkey,194
51698,2.81,2020-06-17,Turkey,194
51699,2.81,2020-06-18,Turkey,194
51700,2.81,2020-06-19,Turkey,194
51701,2.81,2020-06-20,Turkey,194
51702,2.81,2020-06-21,Turkey,194
51703,2.81,2020-06-22,Turkey,194
51704,2.81,2020-06-23,Turkey,194
51705,2.81,2020-06-24,Turkey,194
51706,2.81,2020-06-25,Turkey,194
51707,2.81,2020-06-26,Turkey,194
51708,2.81,2020-06-27,Turkey,194
51709,2.81,2020-06-28,Turkey,194
51710,2.81,2020-06-29,Turkey,194
51711,2.81,2020-06-30,Turkey,194
51712,2.81,2020-07-01,Turkey,194
51713,2.81,2020-07-02,Turkey,194
51714,2.81,2020-07-03,Turkey,194
51715,2.81,2020-07-04,Turkey,194
51716,2.81,2020-07-05,Turkey,194
51717,2.81,2020-07-06,Turkey,194
51718,2.81,2020-07-07,Turkey,194
51719,2.81,2020-07-08,Turkey,194
51720,2.81,2020-07-09,Turkey,194
51721,2.81,2020-07-10,Turkey,194
51722,2.81,2020-07-11,Turkey,194
51723,2.81,2020-07-12,Turkey,194
51724,2.81,2020-07-13,Turkey,194
51725,2.81,2020-07-14,Turkey,194
51726,2.81,2020-07-15,Turkey,194
51727,2.81,2020-07-16,Turkey,194
51728,2.81,2020-07-17,Turkey,194
51729,2.81,2020-07-18,Turkey,194
51730,2.81,2020-07-19,Turkey,194
51731,2.81,2020-07-20,Turkey,194
51732,2.81,2020-07-21,Turkey,194
51733,2.81,2020-07-22,Turkey,194
51734,2.81,2020-07-23,Turkey,194
51735,2.81,2020-07-24,Turkey,194
51736,2.81,2020-07-25,Turkey,194
51737,2.81,2020-07-26,Turkey,194
51738,2.81,2020-07-27,Turkey,194
51739,2.81,2020-07-28,Turkey,194
51740,2.81,2020-07-29,Turkey,194
51741,2.81,2020-07-30,Turkey,194
51742,2.81,2020-07-31,Turkey,194
51743,2.81,2020-08-01,Turkey,194
51744,2.81,2020-08-02,Turkey,194
51745,2.81,2020-08-03,Turkey,194
51746,2.81,2020-08-04,Turkey,194
51747,2.81,2020-08-05,Turkey,194
51748,2.81,2020-08-06,Turkey,194
51749,2.81,2020-08-07,Turkey,194
51750,2.81,2020-08-08,Turkey,194
51751,2.81,2020-08-09,Turkey,194
51752,2.81,2020-08-10,Turkey,194
51753,2.81,2020-08-11,Turkey,194
51754,2.81,2020-08-12,Turkey,194
51755,2.81,2020-08-13,Turkey,194
51756,2.81,2020-08-14,Turkey,194
51757,2.81,2020-08-15,Turkey,194
51758,2.81,2020-08-16,Turkey,194
51759,2.81,2020-08-17,Turkey,194
51760,2.81,2020-08-18,Turkey,194
51761,2.81,2020-08-19,Turkey,194
51762,2.81,2020-08-20,Turkey,194
51763,2.81,2020-08-21,Turkey,194
51764,2.81,2020-08-22,Turkey,194
51765,2.81,2020-08-23,Turkey,194
51766,2.81,2020-08-24,Turkey,194
51767,2.81,2020-08-25,Turkey,194
51768,2.81,2020-08-26,Turkey,194
51769,2.81,2020-08-27,Turkey,194
51770,2.81,2020-08-28,Turkey,194
51771,2.81,2020-08-29,Turkey,194
51772,2.81,2020-08-30,Turkey,194
51773,2.81,2020-08-31,Turkey,194
51774,2.81,2020-09-01,Turkey,194
51775,2.81,2020-09-02,Turkey,194
51776,2.81,2020-09-03,Turkey,194
51777,2.81,2020-09-04,Turkey,194
51778,2.81,2020-09-05,Turkey,194
51779,2.81,2020-09-06,Turkey,194
51780,2.81,2020-09-07,Turkey,194
51781,2.81,2020-09-08,Turkey,194
51782,2.81,2020-09-09,Turkey,194
51783,2.81,2020-09-10,Turkey,194
51784,2.81,2020-09-11,Turkey,194
51785,2.81,2020-09-12,Turkey,194
51786,2.81,2020-09-13,Turkey,194
51787,2.81,2020-09-14,Turkey,194
51788,2.81,2020-09-15,Turkey,194
51789,2.81,2020-09-16,Turkey,194
51790,2.81,2020-09-17,Turkey,194
51791,2.81,2020-09-18,Turkey,194
51792,2.81,2020-09-19,Turkey,194
51793,2.81,2020-09-20,Turkey,194
51794,2.81,2020-09-21,Turkey,194
51795,2.81,2020-09-22,Turkey,194
51796,2.81,2020-09-23,Turkey,194
51797,2.81,2020-09-24,Turkey,194
51798,2.81,2020-09-25,Turkey,194
51799,2.81,2020-09-26,Turkey,194
51800,2.81,2020-09-27,Turkey,194
51801,2.81,2020-09-28,Turkey,194
51802,2.81,2020-09-29,Turkey,194
51803,2.81,2020-09-30,Turkey,194
51804,2.81,2020-10-01,Turkey,194
51805,2.81,2020-10-02,Turkey,194
51806,2.81,2020-10-03,Turkey,194
51807,2.81,2020-10-04,Turkey,194
51808,2.81,2020-10-05,Turkey,194
51809,2.81,2020-10-06,Turkey,194
51810,2.81,2020-10-07,Turkey,194
51811,2.81,2020-10-08,Turkey,194
51812,2.81,2020-10-09,Turkey,194
51813,2.81,2020-10-10,Turkey,194
51814,2.81,2020-10-11,Turkey,194
51815,2.81,2020-10-12,Turkey,194
51816,2.81,2020-10-13,Turkey,194
51817,2.81,2020-10-14,Turkey,194
51818,2.81,2020-10-15,Turkey,194
51819,2.81,2020-10-16,Turkey,194
51820,2.81,2020-10-17,Turkey,194
51821,2.81,2020-10-18,Turkey,194
51822,2.81,2020-10-19,Turkey,194
51823,2.81,2020-10-20,Turkey,194
51824,2.81,2020-10-21,Turkey,194
51825,2.81,2020-10-22,Turkey,194
51826,2.81,2020-10-23,Turkey,194
51827,2.81,2020-10-24,Turkey,194
51828,2.81,2020-10-25,Turkey,194
51829,2.81,2020-10-26,Turkey,194
51830,2.81,2020-10-27,Turkey,194
51831,2.81,2020-10-28,Turkey,194
51832,2.81,2020-10-29,Turkey,194
51833,2.81,2020-10-30,Turkey,194
51834,2.81,2020-10-31,Turkey,194
51835,2.81,2020-11-01,Turkey,194
51836,2.81,2020-11-02,Turkey,194
51837,2.81,2020-11-03,Turkey,194
51838,2.81,2020-11-04,Turkey,194
51839,2.81,2020-11-05,Turkey,194
51840,2.81,2020-11-06,Turkey,194
51841,2.81,2020-11-07,Turkey,194
51842,2.81,2020-11-08,Turkey,194
51843,2.81,2020-11-09,Turkey,194
51844,2.81,2020-11-10,Turkey,194
51845,2.81,2020-11-11,Turkey,194
51846,2.81,2020-11-12,Turkey,194
51847,2.81,2020-11-13,Turkey,194
51848,2.81,2020-11-14,Turkey,194
51849,2.81,2020-11-15,Turkey,194
51850,2.81,2020-11-16,Turkey,194
52173,0.7,2020-03-17,Tanzania,196
52174,0.7,2020-03-18,Tanzania,196
52175,0.7,2020-03-19,Tanzania,196
52176,0.7,2020-03-20,Tanzania,196
52177,0.7,2020-03-21,Tanzania,196
52178,0.7,2020-03-22,Tanzania,196
52179,0.7,2020-03-23,Tanzania,196
52180,0.7,2020-03-24,Tanzania,196
52181,0.7,2020-03-25,Tanzania,196
52182,0.7,2020-03-26,Tanzania,196
52183,0.7,2020-03-27,Tanzania,196
52184,0.7,2020-03-28,Tanzania,196
52185,0.7,2020-03-29,Tanzania,196
52186,0.7,2020-03-30,Tanzania,196
52187,0.7,2020-03-31,Tanzania,196
52188,0.7,2020-04-01,Tanzania,196
52189,0.7,2020-04-02,Tanzania,196
52190,0.7,2020-04-03,Tanzania,196
52191,0.7,2020-04-04,Tanzania,196
52192,0.7,2020-04-05,Tanzania,196
52193,0.7,2020-04-06,Tanzania,196
52194,0.7,2020-04-07,Tanzania,196
52195,0.7,2020-04-08,Tanzania,196
52196,0.7,2020-04-09,Tanzania,196
52197,0.7,2020-04-10,Tanzania,196
52198,0.7,2020-04-11,Tanzania,196
52199,0.7,2020-04-12,Tanzania,196
52200,0.7,2020-04-13,Tanzania,196
52201,0.7,2020-04-14,Tanzania,196
52202,0.7,2020-04-15,Tanzania,196
52203,0.7,2020-04-16,Tanzania,196
52204,0.7,2020-04-17,Tanzania,196
52205,0.7,2020-04-18,Tanzania,196
52206,0.7,2020-04-19,Tanzania,196
52207,0.7,2020-04-20,Tanzania,196
52208,0.7,2020-04-21,Tanzania,196
52209,0.7,2020-04-22,Tanzania,196
52210,0.7,2020-04-23,Tanzania,196
52211,0.7,2020-04-24,Tanzania,196
52212,0.7,2020-04-25,Tanzania,196
52213,0.7,2020-04-26,Tanzania,196
52214,0.7,2020-04-27,Tanzania,196
52215,0.7,2020-04-28,Tanzania,196
52216,0.7,2020-04-29,Tanzania,196
52217,0.7,2020-04-30,Tanzania,196
52218,0.7,2020-05-01,Tanzania,196
52219,0.7,2020-05-02,Tanzania,196
52220,0.7,2020-05-03,Tanzania,196
52221,0.7,2020-05-04,Tanzania,196
52222,0.7,2020-05-05,Tanzania,196
52223,0.7,2020-05-06,Tanzania,196
52224,0.7,2020-05-07,Tanzania,196
52225,0.7,2020-05-08,Tanzania,196
52226,0.7,2020-05-09,Tanzania,196
52227,0.7,2020-05-10,Tanzania,196
52228,0.7,2020-05-11,Tanzania,196
52229,0.7,2020-05-12,Tanzania,196
52230,0.7,2020-05-13,Tanzania,196
52231,0.7,2020-05-14,Tanzania,196
52232,0.7,2020-05-15,Tanzania,196
52233,0.7,2020-05-16,Tanzania,196
52234,0.7,2020-05-17,Tanzania,196
52235,0.7,2020-05-18,Tanzania,196
52236,0.7,2020-05-19,Tanzania,196
52237,0.7,2020-05-20,Tanzania,196
52238,0.7,2020-05-21,Tanzania,196
52239,0.7,2020-05-22,Tanzania,196
52240,0.7,2020-05-23,Tanzania,196
52241,0.7,2020-05-24,Tanzania,196
52242,0.7,2020-05-25,Tanzania,196
52243,0.7,2020-05-26,Tanzania,196
52244,0.7,2020-05-27,Tanzania,196
52245,0.7,2020-05-28,Tanzania,196
52246,0.7,2020-05-29,Tanzania,196
52247,0.7,2020-05-30,Tanzania,196
52248,0.7,2020-05-31,Tanzania,196
52249,0.7,2020-06-01,Tanzania,196
52250,0.7,2020-06-02,Tanzania,196
52251,0.7,2020-06-03,Tanzania,196
52252,0.7,2020-06-04,Tanzania,196
52253,0.7,2020-06-05,Tanzania,196
52254,0.7,2020-06-06,Tanzania,196
52255,0.7,2020-06-07,Tanzania,196
52256,0.7,2020-06-08,Tanzania,196
52257,0.7,2020-06-09,Tanzania,196
52258,0.7,2020-06-10,Tanzania,196
52259,0.7,2020-06-11,Tanzania,196
52260,0.7,2020-06-12,Tanzania,196
52261,0.7,2020-06-13,Tanzania,196
52262,0.7,2020-06-14,Tanzania,196
52263,0.7,2020-06-15,Tanzania,196
52264,0.7,2020-06-16,Tanzania,196
52265,0.7,2020-06-17,Tanzania,196
52266,0.7,2020-06-18,Tanzania,196
52267,0.7,2020-06-19,Tanzania,196
52268,0.7,2020-06-20,Tanzania,196
52269,0.7,2020-06-21,Tanzania,196
52270,0.7,2020-06-22,Tanzania,196
52271,0.7,2020-06-23,Tanzania,196
52272,0.7,2020-06-24,Tanzania,196
52273,0.7,2020-06-25,Tanzania,196
52274,0.7,2020-06-26,Tanzania,196
52275,0.7,2020-06-27,Tanzania,196
52276,0.7,2020-06-28,Tanzania,196
52277,0.7,2020-06-29,Tanzania,196
52278,0.7,2020-06-30,Tanzania,196
52279,0.7,2020-07-01,Tanzania,196
52280,0.7,2020-07-02,Tanzania,196
52281,0.7,2020-07-03,Tanzania,196
52282,0.7,2020-07-04,Tanzania,196
52283,0.7,2020-07-05,Tanzania,196
52284,0.7,2020-07-06,Tanzania,196
52285,0.7,2020-07-07,Tanzania,196
52286,0.7,2020-07-08,Tanzania,196
52287,0.7,2020-07-09,Tanzania,196
52288,0.7,2020-07-10,Tanzania,196
52289,0.7,2020-07-11,Tanzania,196
52290,0.7,2020-07-12,Tanzania,196
52291,0.7,2020-07-13,Tanzania,196
52292,0.7,2020-07-14,Tanzania,196
52293,0.7,2020-07-15,Tanzania,196
52294,0.7,2020-07-16,Tanzania,196
52295,0.7,2020-07-17,Tanzania,196
52296,0.7,2020-07-18,Tanzania,196
52297,0.7,2020-07-19,Tanzania,196
52298,0.7,2020-07-20,Tanzania,196
52299,0.7,2020-07-21,Tanzania,196
52300,0.7,2020-07-22,Tanzania,196
52301,0.7,2020-07-23,Tanzania,196
52302,0.7,2020-07-24,Tanzania,196
52303,0.7,2020-07-25,Tanzania,196
52304,0.7,2020-07-26,Tanzania,196
52305,0.7,2020-07-27,Tanzania,196
52306,0.7,2020-07-28,Tanzania,196
52307,0.7,2020-07-29,Tanzania,196
52308,0.7,2020-07-30,Tanzania,196
52309,0.7,2020-07-31,Tanzania,196
52310,0.7,2020-08-01,Tanzania,196
52311,0.7,2020-08-02,Tanzania,196
52312,0.7,2020-08-03,Tanzania,196
52313,0.7,2020-08-04,Tanzania,196
52314,0.7,2020-08-05,Tanzania,196
52315,0.7,2020-08-06,Tanzania,196
52316,0.7,2020-08-07,Tanzania,196
52317,0.7,2020-08-08,Tanzania,196
52318,0.7,2020-08-09,Tanzania,196
52319,0.7,2020-08-10,Tanzania,196
52320,0.7,2020-08-11,Tanzania,196
52321,0.7,2020-08-12,Tanzania,196
52322,0.7,2020-08-13,Tanzania,196
52323,0.7,2020-08-14,Tanzania,196
52324,0.7,2020-08-15,Tanzania,196
52325,0.7,2020-08-16,Tanzania,196
52326,0.7,2020-08-17,Tanzania,196
52327,0.7,2020-08-18,Tanzania,196
52328,0.7,2020-08-19,Tanzania,196
52329,0.7,2020-08-20,Tanzania,196
52330,0.7,2020-08-21,Tanzania,196
52331,0.7,2020-08-22,Tanzania,196
52332,0.7,2020-08-23,Tanzania,196
52333,0.7,2020-08-24,Tanzania,196
52334,0.7,2020-08-25,Tanzania,196
52335,0.7,2020-08-26,Tanzania,196
52336,0.7,2020-08-27,Tanzania,196
52337,0.7,2020-08-28,Tanzania,196
52338,0.7,2020-08-29,Tanzania,196
52339,0.7,2020-08-30,Tanzania,196
52340,0.7,2020-08-31,Tanzania,196
52341,0.7,2020-09-01,Tanzania,196
52342,0.7,2020-09-02,Tanzania,196
52343,0.7,2020-09-03,Tanzania,196
52344,0.7,2020-09-04,Tanzania,196
52345,0.7,2020-09-05,Tanzania,196
52346,0.7,2020-09-06,Tanzania,196
52347,0.7,2020-09-07,Tanzania,196
52348,0.7,2020-09-08,Tanzania,196
52349,0.7,2020-09-09,Tanzania,196
52350,0.7,2020-09-10,Tanzania,196
52351,0.7,2020-09-11,Tanzania,196
52352,0.7,2020-09-12,Tanzania,196
52353,0.7,2020-09-13,Tanzania,196
52354,0.7,2020-09-14,Tanzania,196
52355,0.7,2020-09-15,Tanzania,196
52356,0.7,2020-09-16,Tanzania,196
52357,0.7,2020-09-17,Tanzania,196
52358,0.7,2020-09-18,Tanzania,196
52359,0.7,2020-09-19,Tanzania,196
52360,0.7,2020-09-20,Tanzania,196
52361,0.7,2020-09-21,Tanzania,196
52362,0.7,2020-09-22,Tanzania,196
52363,0.7,2020-09-23,Tanzania,196
52364,0.7,2020-09-24,Tanzania,196
52365,0.7,2020-09-25,Tanzania,196
52366,0.7,2020-09-26,Tanzania,196
52367,0.7,2020-09-27,Tanzania,196
52368,0.7,2020-09-28,Tanzania,196
52369,0.7,2020-09-29,Tanzania,196
52370,0.7,2020-09-30,Tanzania,196
52371,0.7,2020-10-01,Tanzania,196
52372,0.7,2020-10-02,Tanzania,196
52373,0.7,2020-10-03,Tanzania,196
52374,0.7,2020-10-04,Tanzania,196
52375,0.7,2020-10-05,Tanzania,196
52376,0.7,2020-10-06,Tanzania,196
52377,0.7,2020-10-07,Tanzania,196
52378,0.7,2020-10-08,Tanzania,196
52379,0.7,2020-10-09,Tanzania,196
52380,0.7,2020-10-10,Tanzania,196
52381,0.7,2020-10-11,Tanzania,196
52382,0.7,2020-10-12,Tanzania,196
52383,0.7,2020-10-13,Tanzania,196
52384,0.7,2020-10-14,Tanzania,196
52385,0.7,2020-10-15,Tanzania,196
52386,0.7,2020-10-16,Tanzania,196
52387,0.7,2020-10-17,Tanzania,196
52388,0.7,2020-10-18,Tanzania,196
52389,0.7,2020-10-19,Tanzania,196
52390,0.7,2020-10-20,Tanzania,196
52391,0.7,2020-10-21,Tanzania,196
52392,0.7,2020-10-22,Tanzania,196
52393,0.7,2020-10-23,Tanzania,196
52394,0.7,2020-10-24,Tanzania,196
52395,0.7,2020-10-25,Tanzania,196
52396,0.7,2020-10-26,Tanzania,196
52397,0.7,2020-10-27,Tanzania,196
52398,0.7,2020-10-28,Tanzania,196
52399,0.7,2020-10-29,Tanzania,196
52400,0.7,2020-10-30,Tanzania,196
52401,0.7,2020-10-31,Tanzania,196
52402,0.7,2020-11-01,Tanzania,196
52403,0.7,2020-11-02,Tanzania,196
52404,0.7,2020-11-03,Tanzania,196
52405,0.7,2020-11-04,Tanzania,196
52406,0.7,2020-11-05,Tanzania,196
52407,0.7,2020-11-06,Tanzania,196
52408,0.7,2020-11-07,Tanzania,196
52409,0.7,2020-11-08,Tanzania,196
52410,0.7,2020-11-09,Tanzania,196
52411,0.7,2020-11-10,Tanzania,196
52412,0.7,2020-11-11,Tanzania,196
52413,0.7,2020-11-12,Tanzania,196
52414,0.7,2020-11-13,Tanzania,196
52415,0.7,2020-11-14,Tanzania,196
52416,0.7,2020-11-15,Tanzania,196
52417,0.7,2020-11-16,Tanzania,196
52418,0.5,2020-03-22,Uganda,197
52419,0.5,2020-03-23,Uganda,197
52420,0.5,2020-03-24,Uganda,197
52421,0.5,2020-03-25,Uganda,197
52422,0.5,2020-03-26,Uganda,197
52423,0.5,2020-03-27,Uganda,197
52424,0.5,2020-03-28,Uganda,197
52425,0.5,2020-03-29,Uganda,197
52426,0.5,2020-03-30,Uganda,197
52427,0.5,2020-03-31,Uganda,197
52428,0.5,2020-04-01,Uganda,197
52429,0.5,2020-04-02,Uganda,197
52430,0.5,2020-04-03,Uganda,197
52431,0.5,2020-04-04,Uganda,197
52432,0.5,2020-04-05,Uganda,197
52433,0.5,2020-04-06,Uganda,197
52434,0.5,2020-04-07,Uganda,197
52435,0.5,2020-04-08,Uganda,197
52436,0.5,2020-04-09,Uganda,197
52437,0.5,2020-04-10,Uganda,197
52438,0.5,2020-04-11,Uganda,197
52439,0.5,2020-04-12,Uganda,197
52440,0.5,2020-04-13,Uganda,197
52441,0.5,2020-04-14,Uganda,197
52442,0.5,2020-04-15,Uganda,197
52443,0.5,2020-04-16,Uganda,197
52444,0.5,2020-04-17,Uganda,197
52445,0.5,2020-04-18,Uganda,197
52446,0.5,2020-04-19,Uganda,197
52447,0.5,2020-04-20,Uganda,197
52448,0.5,2020-04-21,Uganda,197
52449,0.5,2020-04-22,Uganda,197
52450,0.5,2020-04-23,Uganda,197
52451,0.5,2020-04-24,Uganda,197
52452,0.5,2020-04-25,Uganda,197
52453,0.5,2020-04-26,Uganda,197
52454,0.5,2020-04-27,Uganda,197
52455,0.5,2020-04-28,Uganda,197
52456,0.5,2020-04-29,Uganda,197
52457,0.5,2020-04-30,Uganda,197
52458,0.5,2020-05-01,Uganda,197
52459,0.5,2020-05-02,Uganda,197
52460,0.5,2020-05-03,Uganda,197
52461,0.5,2020-05-04,Uganda,197
52462,0.5,2020-05-05,Uganda,197
52463,0.5,2020-05-06,Uganda,197
52464,0.5,2020-05-07,Uganda,197
52465,0.5,2020-05-08,Uganda,197
52466,0.5,2020-05-09,Uganda,197
52467,0.5,2020-05-10,Uganda,197
52468,0.5,2020-05-11,Uganda,197
52469,0.5,2020-05-12,Uganda,197
52470,0.5,2020-05-13,Uganda,197
52471,0.5,2020-05-14,Uganda,197
52472,0.5,2020-05-15,Uganda,197
52473,0.5,2020-05-16,Uganda,197
52474,0.5,2020-05-17,Uganda,197
52475,0.5,2020-05-18,Uganda,197
52476,0.5,2020-05-19,Uganda,197
52477,0.5,2020-05-20,Uganda,197
52478,0.5,2020-05-21,Uganda,197
52479,0.5,2020-05-22,Uganda,197
52480,0.5,2020-05-23,Uganda,197
52481,0.5,2020-05-24,Uganda,197
52482,0.5,2020-05-25,Uganda,197
52483,0.5,2020-05-26,Uganda,197
52484,0.5,2020-05-27,Uganda,197
52485,0.5,2020-05-28,Uganda,197
52486,0.5,2020-05-29,Uganda,197
52487,0.5,2020-05-30,Uganda,197
52488,0.5,2020-05-31,Uganda,197
52489,0.5,2020-06-01,Uganda,197
52490,0.5,2020-06-02,Uganda,197
52491,0.5,2020-06-03,Uganda,197
52492,0.5,2020-06-04,Uganda,197
52493,0.5,2020-06-05,Uganda,197
52494,0.5,2020-06-06,Uganda,197
52495,0.5,2020-06-07,Uganda,197
52496,0.5,2020-06-08,Uganda,197
52497,0.5,2020-06-09,Uganda,197
52498,0.5,2020-06-10,Uganda,197
52499,0.5,2020-06-11,Uganda,197
52500,0.5,2020-06-12,Uganda,197
52501,0.5,2020-06-13,Uganda,197
52502,0.5,2020-06-14,Uganda,197
52503,0.5,2020-06-15,Uganda,197
52504,0.5,2020-06-16,Uganda,197
52505,0.5,2020-06-17,Uganda,197
52506,0.5,2020-06-18,Uganda,197
52507,0.5,2020-06-19,Uganda,197
52508,0.5,2020-06-20,Uganda,197
52509,0.5,2020-06-21,Uganda,197
52510,0.5,2020-06-22,Uganda,197
52511,0.5,2020-06-23,Uganda,197
52512,0.5,2020-06-24,Uganda,197
52513,0.5,2020-06-25,Uganda,197
52514,0.5,2020-06-26,Uganda,197
