,stringency_index,date,location,cty_id
675,76.39,2020-07-09,Angola,3
676,76.39,2020-07-10,Angola,3
677,76.39,2020-07-11,Angola,3
678,76.39,2020-07-12,Angola,3
679,76.39,2020-07-13,Angola,3
680,76.39,2020-07-14,Angola,3
681,76.39,2020-07-15,Angola,3
682,76.39,2020-07-16,Angola,3
683,76.39,2020-07-17,Angola,3
684,76.39,2020-07-18,Angola,3
685,76.39,2020-07-19,Angola,3
686,76.39,2020-07-20,Angola,3
687,76.39,2020-07-21,Angola,3
688,76.39,2020-07-22,Angola,3
689,76.39,2020-07-23,Angola,3
690,76.39,2020-07-24,Angola,3
691,76.39,2020-07-25,Angola,3
692,76.39,2020-07-26,Angola,3
693,76.39,2020-07-27,Angola,3
694,76.39,2020-07-28,Angola,3
695,76.39,2020-07-29,Angola,3
696,79.17,2020-07-30,Angola,3
697,79.17,2020-07-31,Angola,3
698,79.17,2020-08-01,Angola,3
699,79.17,2020-08-02,Angola,3
700,79.17,2020-08-03,Angola,3
701,79.17,2020-08-04,Angola,3
702,79.17,2020-08-05,Angola,3
703,79.17,2020-08-06,Angola,3
704,79.17,2020-08-07,Angola,3
705,79.17,2020-08-08,Angola,3
706,79.17,2020-08-09,Angola,3
707,79.17,2020-08-10,Angola,3
708,79.17,2020-08-11,Angola,3
709,79.17,2020-08-12,Angola,3
710,79.17,2020-08-13,Angola,3
711,79.17,2020-08-14,Angola,3
712,79.17,2020-08-15,Angola,3
713,79.17,2020-08-16,Angola,3
714,79.17,2020-08-17,Angola,3
715,79.17,2020-08-18,Angola,3
716,79.17,2020-08-19,Angola,3
717,79.17,2020-08-20,Angola,3
718,76.39,2020-08-21,Angola,3
719,76.39,2020-08-22,Angola,3
720,76.39,2020-08-23,Angola,3
721,76.39,2020-08-24,Angola,3
722,76.39,2020-08-25,Angola,3
723,76.39,2020-08-26,Angola,3
724,76.39,2020-08-27,Angola,3
725,76.39,2020-08-28,Angola,3
726,76.39,2020-08-29,Angola,3
727,76.39,2020-08-30,Angola,3
728,76.39,2020-08-31,Angola,3
729,81.02,2020-09-01,Angola,3
730,81.02,2020-09-02,Angola,3
731,81.02,2020-09-03,Angola,3
732,81.02,2020-09-04,Angola,3
733,81.02,2020-09-05,Angola,3
734,81.02,2020-09-06,Angola,3
735,81.02,2020-09-07,Angola,3
736,81.02,2020-09-08,Angola,3
737,81.02,2020-09-09,Angola,3
738,81.02,2020-09-10,Angola,3
739,81.02,2020-09-11,Angola,3
740,81.02,2020-09-12,Angola,3
741,81.02,2020-09-13,Angola,3
742,81.02,2020-09-14,Angola,3
743,81.02,2020-09-15,Angola,3
744,75.0,2020-09-16,Angola,3
745,75.0,2020-09-17,Angola,3
746,75.0,2020-09-18,Angola,3
747,75.0,2020-09-19,Angola,3
748,75.0,2020-09-20,Angola,3
749,75.0,2020-09-21,Angola,3
750,75.0,2020-09-22,Angola,3
751,75.0,2020-09-23,Angola,3
752,75.0,2020-09-24,Angola,3
753,75.0,2020-09-25,Angola,3
754,75.0,2020-09-26,Angola,3
755,75.0,2020-09-27,Angola,3
756,75.0,2020-09-28,Angola,3
757,75.0,2020-09-29,Angola,3
758,75.0,2020-09-30,Angola,3
759,75.0,2020-10-01,Angola,3
760,75.0,2020-10-02,Angola,3
761,75.0,2020-10-03,Angola,3
762,75.0,2020-10-04,Angola,3
763,71.3,2020-10-05,Angola,3
764,71.3,2020-10-06,Angola,3
765,71.3,2020-10-07,Angola,3
766,71.3,2020-10-08,Angola,3
767,71.3,2020-10-09,Angola,3
768,71.3,2020-10-10,Angola,3
769,71.3,2020-10-11,Angola,3
770,71.3,2020-10-12,Angola,3
771,71.3,2020-10-13,Angola,3
772,71.3,2020-10-14,Angola,3
773,71.3,2020-10-15,Angola,3
774,71.3,2020-10-16,Angola,3
775,71.3,2020-10-17,Angola,3
776,71.3,2020-10-18,Angola,3
777,71.3,2020-10-19,Angola,3
778,71.3,2020-10-20,Angola,3
779,60.19,2020-10-21,Angola,3
780,71.3,2020-10-22,Angola,3
781,65.74,2020-10-23,Angola,3
782,65.74,2020-10-24,Angola,3
783,65.74,2020-10-25,Angola,3
784,65.74,2020-10-26,Angola,3
785,65.74,2020-10-27,Angola,3
786,65.74,2020-10-28,Angola,3
787,65.74,2020-10-29,Angola,3
788,65.74,2020-10-30,Angola,3
789,65.74,2020-10-31,Angola,3
790,,2020-11-01,Angola,3
791,,2020-11-02,Angola,3
792,,2020-11-03,Angola,3
793,,2020-11-04,Angola,3
794,,2020-11-05,Angola,3
795,,2020-11-06,Angola,3
796,,2020-11-07,Angola,3
797,,2020-11-08,Angola,3
798,,2020-11-09,Angola,3
799,,2020-11-10,Angola,3
800,,2020-11-11,Angola,3
801,,2020-11-12,Angola,3
802,,2020-11-13,Angola,3
803,,2020-11-14,Angola,3
804,,2020-11-15,Angola,3
805,,2020-11-16,Angola,3
806,71.3,2020-03-27,Anguilla,4
807,71.3,2020-03-28,Anguilla,4
808,71.3,2020-03-29,Anguilla,4
809,74.07,2020-03-30,Anguilla,4
810,74.07,2020-03-31,Anguilla,4
811,74.07,2020-04-01,Anguilla,4
812,74.07,2020-04-02,Anguilla,4
813,74.07,2020-04-03,Anguilla,4
814,74.07,2020-04-04,Anguilla,4
815,74.07,2020-04-05,Anguilla,4
816,74.07,2020-04-06,Anguilla,4
817,74.07,2020-04-07,Anguilla,4
818,82.41,2020-04-08,Anguilla,4
819,82.41,2020-04-09,Anguilla,4
820,82.41,2020-04-10,Anguilla,4
821,82.41,2020-04-11,Anguilla,4
822,82.41,2020-04-12,Anguilla,4
823,82.41,2020-04-13,Anguilla,4
824,82.41,2020-04-14,Anguilla,4
825,82.41,2020-04-15,Anguilla,4
826,82.41,2020-04-16,Anguilla,4
827,82.41,2020-04-17,Anguilla,4
828,82.41,2020-04-18,Anguilla,4
829,82.41,2020-04-19,Anguilla,4
830,82.41,2020-04-20,Anguilla,4
831,82.41,2020-04-21,Anguilla,4
832,78.7,2020-04-22,Anguilla,4
833,78.7,2020-04-23,Anguilla,4
834,78.7,2020-04-24,Anguilla,4
835,78.7,2020-04-25,Anguilla,4
836,78.7,2020-04-26,Anguilla,4
837,78.7,2020-04-27,Anguilla,4
838,78.7,2020-04-28,Anguilla,4
839,61.11,2020-04-29,Anguilla,4
840,61.11,2020-04-30,Anguilla,4
841,61.11,2020-05-01,Anguilla,4
842,61.11,2020-05-02,Anguilla,4
843,61.11,2020-05-03,Anguilla,4
844,61.11,2020-05-04,Anguilla,4
845,61.11,2020-05-05,Anguilla,4
846,61.11,2020-05-06,Anguilla,4
847,61.11,2020-05-07,Anguilla,4
848,61.11,2020-05-08,Anguilla,4
849,61.11,2020-05-09,Anguilla,4
850,61.11,2020-05-10,Anguilla,4
851,57.41,2020-05-11,Anguilla,4
852,57.41,2020-05-12,Anguilla,4
853,57.41,2020-05-13,Anguilla,4
854,57.41,2020-05-14,Anguilla,4
855,57.41,2020-05-15,Anguilla,4
856,57.41,2020-05-16,Anguilla,4
857,57.41,2020-05-17,Anguilla,4
858,57.41,2020-05-18,Anguilla,4
859,57.41,2020-05-19,Anguilla,4
860,57.41,2020-05-20,Anguilla,4
861,57.41,2020-05-21,Anguilla,4
862,57.41,2020-05-22,Anguilla,4
863,57.41,2020-05-23,Anguilla,4
864,57.41,2020-05-24,Anguilla,4
865,57.41,2020-05-25,Anguilla,4
866,57.41,2020-05-26,Anguilla,4
867,57.41,2020-05-27,Anguilla,4
868,57.41,2020-05-28,Anguilla,4
869,57.41,2020-05-29,Anguilla,4
870,57.41,2020-05-30,Anguilla,4
871,57.41,2020-05-31,Anguilla,4
872,37.96,2020-06-01,Anguilla,4
873,37.96,2020-06-02,Anguilla,4
874,37.96,2020-06-03,Anguilla,4
875,37.96,2020-06-04,Anguilla,4
876,37.96,2020-06-05,Anguilla,4
877,37.96,2020-06-06,Anguilla,4
878,37.96,2020-06-07,Anguilla,4
879,37.96,2020-06-08,Anguilla,4
880,37.96,2020-06-09,Anguilla,4
881,37.96,2020-06-10,Anguilla,4
882,37.96,2020-06-11,Anguilla,4
883,37.96,2020-06-12,Anguilla,4
884,37.96,2020-06-13,Anguilla,4
885,37.96,2020-06-14,Anguilla,4
886,37.96,2020-06-15,Anguilla,4
887,37.96,2020-06-16,Anguilla,4
888,37.96,2020-06-17,Anguilla,4
889,37.96,2020-06-18,Anguilla,4
890,37.96,2020-06-19,Anguilla,4
891,37.96,2020-06-20,Anguilla,4
892,37.96,2020-06-21,Anguilla,4
893,37.96,2020-06-22,Anguilla,4
894,37.96,2020-06-23,Anguilla,4
895,37.96,2020-06-24,Anguilla,4
896,37.96,2020-06-25,Anguilla,4
897,37.96,2020-06-26,Anguilla,4
898,37.96,2020-06-27,Anguilla,4
899,37.96,2020-06-28,Anguilla,4
900,37.96,2020-06-29,Anguilla,4
901,37.96,2020-06-30,Anguilla,4
902,37.96,2020-07-01,Anguilla,4
903,37.96,2020-07-02,Anguilla,4
904,37.96,2020-07-03,Anguilla,4
905,37.96,2020-07-04,Anguilla,4
906,37.96,2020-07-05,Anguilla,4
907,37.96,2020-07-06,Anguilla,4
908,37.96,2020-07-07,Anguilla,4
909,37.96,2020-07-08,Anguilla,4
910,37.96,2020-07-09,Anguilla,4
911,37.96,2020-07-10,Anguilla,4
912,37.96,2020-07-11,Anguilla,4
913,37.96,2020-07-12,Anguilla,4
914,37.96,2020-07-13,Anguilla,4
915,37.96,2020-07-14,Anguilla,4
916,37.96,2020-07-15,Anguilla,4
917,37.96,2020-07-16,Anguilla,4
918,37.96,2020-07-17,Anguilla,4
919,37.96,2020-07-18,Anguilla,4
920,37.96,2020-07-19,Anguilla,4
921,37.96,2020-07-20,Anguilla,4
922,37.96,2020-07-21,Anguilla,4
923,37.96,2020-07-22,Anguilla,4
924,37.96,2020-07-23,Anguilla,4
925,37.96,2020-07-24,Anguilla,4
926,37.96,2020-07-25,Anguilla,4
927,37.96,2020-07-26,Anguilla,4
928,37.96,2020-07-27,Anguilla,4
929,37.96,2020-07-28,Anguilla,4
930,37.96,2020-07-29,Anguilla,4
931,29.63,2020-07-30,Anguilla,4
932,24.07,2020-07-31,Anguilla,4
933,24.07,2020-08-01,Anguilla,4
934,24.07,2020-08-02,Anguilla,4
935,24.07,2020-08-03,Anguilla,4
936,24.07,2020-08-04,Anguilla,4
937,24.07,2020-08-05,Anguilla,4
938,24.07,2020-08-06,Anguilla,4
939,24.07,2020-08-07,Anguilla,4
940,24.07,2020-08-08,Anguilla,4
941,24.07,2020-08-09,Anguilla,4
942,24.07,2020-08-10,Anguilla,4
943,24.07,2020-08-11,Anguilla,4
944,24.07,2020-08-12,Anguilla,4
945,24.07,2020-08-13,Anguilla,4
946,24.07,2020-08-14,Anguilla,4
947,24.07,2020-08-15,Anguilla,4
948,24.07,2020-08-16,Anguilla,4
949,24.07,2020-08-17,Anguilla,4
950,24.07,2020-08-18,Anguilla,4
951,24.07,2020-08-19,Anguilla,4
952,24.07,2020-08-20,Anguilla,4
953,24.07,2020-08-21,Anguilla,4
954,24.07,2020-08-22,Anguilla,4
955,24.07,2020-08-23,Anguilla,4
956,24.07,2020-08-24,Anguilla,4
957,24.07,2020-08-25,Anguilla,4
958,24.07,2020-08-26,Anguilla,4
959,24.07,2020-08-27,Anguilla,4
960,24.07,2020-08-28,Anguilla,4
961,24.07,2020-08-29,Anguilla,4
962,24.07,2020-08-30,Anguilla,4
963,24.07,2020-08-31,Anguilla,4
964,24.07,2020-09-01,Anguilla,4
965,24.07,2020-09-02,Anguilla,4
966,24.07,2020-09-03,Anguilla,4
967,24.07,2020-09-04,Anguilla,4
968,24.07,2020-09-05,Anguilla,4
969,24.07,2020-09-06,Anguilla,4
970,24.07,2020-09-07,Anguilla,4
971,24.07,2020-09-08,Anguilla,4
972,24.07,2020-09-09,Anguilla,4
973,24.07,2020-09-10,Anguilla,4
974,24.07,2020-09-11,Anguilla,4
975,24.07,2020-09-12,Anguilla,4
976,24.07,2020-09-13,Anguilla,4
977,24.07,2020-09-14,Anguilla,4
978,24.07,2020-09-15,Anguilla,4
979,24.07,2020-09-16,Anguilla,4
980,24.07,2020-09-17,Anguilla,4
981,24.07,2020-09-18,Anguilla,4
982,24.07,2020-09-19,Anguilla,4
983,24.07,2020-09-20,Anguilla,4
984,24.07,2020-09-21,Anguilla,4
985,24.07,2020-09-22,Anguilla,4
986,24.07,2020-09-23,Anguilla,4
987,24.07,2020-09-24,Anguilla,4
988,24.07,2020-09-25,Anguilla,4
989,24.07,2020-09-26,Anguilla,4
990,24.07,2020-09-27,Anguilla,4
991,,2020-09-28,Anguilla,4
992,,2020-09-29,Anguilla,4
993,,2020-09-30,Anguilla,4
994,,2020-10-01,Anguilla,4
995,,2020-10-02,Anguilla,4
996,,2020-10-03,Anguilla,4
997,,2020-10-04,Anguilla,4
998,,2020-10-05,Anguilla,4
999,,2020-10-06,Anguilla,4
1000,,2020-10-07,Anguilla,4
1001,,2020-10-08,Anguilla,4
1002,,2020-10-09,Anguilla,4
1003,,2020-10-10,Anguilla,4
1004,,2020-10-11,Anguilla,4
1005,,2020-10-12,Anguilla,4
1006,,2020-10-13,Anguilla,4
1007,,2020-10-14,Anguilla,4
1008,,2020-10-15,Anguilla,4
1009,,2020-10-16,Anguilla,4
1010,,2020-10-17,Anguilla,4
1011,,2020-10-18,Anguilla,4
1012,,2020-10-19,Anguilla,4
1013,,2020-10-20,Anguilla,4
1014,,2020-10-21,Anguilla,4
1015,,2020-10-22,Anguilla,4
1016,,2020-10-23,Anguilla,4
1017,,2020-10-24,Anguilla,4
1018,,2020-10-25,Anguilla,4
1019,,2020-10-26,Anguilla,4
1020,,2020-10-27,Anguilla,4
1021,,2020-10-28,Anguilla,4
1022,,2020-10-29,Anguilla,4
1023,,2020-10-30,Anguilla,4
1024,,2020-10-31,Anguilla,4
1025,,2020-11-01,Anguilla,4
1026,,2020-11-02,Anguilla,4
1027,,2020-11-03,Anguilla,4
1028,,2020-11-04,Anguilla,4
1029,,2020-11-05,Anguilla,4
1030,,2020-11-06,Anguilla,4
1031,,2020-11-07,Anguilla,4
1032,,2020-11-08,Anguilla,4
1033,,2020-11-09,Anguilla,4
1034,,2020-11-10,Anguilla,4
1035,,2020-11-11,Anguilla,4
1036,,2020-11-12,Anguilla,4
1037,,2020-11-13,Anguilla,4
1038,,2020-11-14,Anguilla,4
1039,,2020-11-15,Anguilla,4
1040,,2020-11-16,Anguilla,4
1041,36.11,2020-03-09,Albania,5
1042,41.67,2020-03-10,Albania,5
1043,51.85,2020-03-11,Albania,5
1044,51.85,2020-03-12,Albania,5
1045,78.7,2020-03-13,Albania,5
1046,78.7,2020-03-14,Albania,5
1047,81.48,2020-03-15,Albania,5
1048,81.48,2020-03-16,Albania,5
1049,81.48,2020-03-17,Albania,5
1050,81.48,2020-03-18,Albania,5
1051,81.48,2020-03-19,Albania,5
1052,81.48,2020-03-20,Albania,5
1053,81.48,2020-03-21,Albania,5
1054,81.48,2020-03-22,Albania,5
1055,84.26,2020-03-23,Albania,5
1056,84.26,2020-03-24,Albania,5
1057,84.26,2020-03-25,Albania,5
1058,84.26,2020-03-26,Albania,5
1059,84.26,2020-03-27,Albania,5
1060,84.26,2020-03-28,Albania,5
1061,84.26,2020-03-29,Albania,5
1062,84.26,2020-03-30,Albania,5
1063,84.26,2020-03-31,Albania,5
1064,84.26,2020-04-01,Albania,5
1065,84.26,2020-04-02,Albania,5
1066,84.26,2020-04-03,Albania,5
1067,84.26,2020-04-04,Albania,5
1068,84.26,2020-04-05,Albania,5
1069,84.26,2020-04-06,Albania,5
1070,84.26,2020-04-07,Albania,5
1071,84.26,2020-04-08,Albania,5
1072,84.26,2020-04-09,Albania,5
1073,84.26,2020-04-10,Albania,5
1074,84.26,2020-04-11,Albania,5
1075,84.26,2020-04-12,Albania,5
1076,84.26,2020-04-13,Albania,5
1077,84.26,2020-04-14,Albania,5
1078,84.26,2020-04-15,Albania,5
1079,84.26,2020-04-16,Albania,5
1080,84.26,2020-04-17,Albania,5
1081,89.81,2020-04-18,Albania,5
1082,89.81,2020-04-19,Albania,5
1083,89.81,2020-04-20,Albania,5
1084,89.81,2020-04-21,Albania,5
1085,89.81,2020-04-22,Albania,5
1086,89.81,2020-04-23,Albania,5
1087,89.81,2020-04-24,Albania,5
1088,89.81,2020-04-25,Albania,5
1089,89.81,2020-04-26,Albania,5
1090,89.81,2020-04-27,Albania,5
1091,89.81,2020-04-28,Albania,5
1092,89.81,2020-04-29,Albania,5
1093,89.81,2020-04-30,Albania,5
1094,89.81,2020-05-01,Albania,5
1095,89.81,2020-05-02,Albania,5
1096,89.81,2020-05-03,Albania,5
1097,89.81,2020-05-04,Albania,5
1098,89.81,2020-05-05,Albania,5
1099,89.81,2020-05-06,Albania,5
1100,89.81,2020-05-07,Albania,5
1101,89.81,2020-05-08,Albania,5
1102,89.81,2020-05-09,Albania,5
1103,89.81,2020-05-10,Albania,5
1104,89.81,2020-05-11,Albania,5
1105,89.81,2020-05-12,Albania,5
1106,89.81,2020-05-13,Albania,5
1107,89.81,2020-05-14,Albania,5
1108,89.81,2020-05-15,Albania,5
1109,89.81,2020-05-16,Albania,5
1110,89.81,2020-05-17,Albania,5
1111,83.33,2020-05-18,Albania,5
1112,83.33,2020-05-19,Albania,5
1113,83.33,2020-05-20,Albania,5
1114,83.33,2020-05-21,Albania,5
1115,83.33,2020-05-22,Albania,5
1116,83.33,2020-05-23,Albania,5
1117,83.33,2020-05-24,Albania,5
1118,83.33,2020-05-25,Albania,5
1119,86.11,2020-05-26,Albania,5
1120,86.11,2020-05-27,Albania,5
1121,86.11,2020-05-28,Albania,5
1122,86.11,2020-05-29,Albania,5
1123,86.11,2020-05-30,Albania,5
1124,86.11,2020-05-31,Albania,5
1125,71.3,2020-06-01,Albania,5
1126,71.3,2020-06-02,Albania,5
1127,71.3,2020-06-03,Albania,5
1128,71.3,2020-06-04,Albania,5
1129,71.3,2020-06-05,Albania,5
1130,71.3,2020-06-06,Albania,5
1131,71.3,2020-06-07,Albania,5
1132,71.3,2020-06-08,Albania,5
1133,71.3,2020-06-09,Albania,5
1134,71.3,2020-06-10,Albania,5
1135,71.3,2020-06-11,Albania,5
1136,71.3,2020-06-12,Albania,5
1137,71.3,2020-06-13,Albania,5
1138,71.3,2020-06-14,Albania,5
1139,71.3,2020-06-15,Albania,5
1140,71.3,2020-06-16,Albania,5
1141,71.3,2020-06-17,Albania,5
1142,71.3,2020-06-18,Albania,5
1143,71.3,2020-06-19,Albania,5
1144,71.3,2020-06-20,Albania,5
1145,71.3,2020-06-21,Albania,5
1146,68.52,2020-06-22,Albania,5
1147,68.52,2020-06-23,Albania,5
1148,68.52,2020-06-24,Albania,5
1149,68.52,2020-06-25,Albania,5
1150,68.52,2020-06-26,Albania,5
1151,68.52,2020-06-27,Albania,5
1152,68.52,2020-06-28,Albania,5
1153,68.52,2020-06-29,Albania,5
1154,68.52,2020-06-30,Albania,5
1155,68.52,2020-07-01,Albania,5
1156,68.52,2020-07-02,Albania,5
1157,68.52,2020-07-03,Albania,5
1158,68.52,2020-07-04,Albania,5
1159,68.52,2020-07-05,Albania,5
1160,62.96,2020-07-06,Albania,5
1161,62.96,2020-07-07,Albania,5
1162,62.96,2020-07-08,Albania,5
1163,62.96,2020-07-09,Albania,5
1164,62.96,2020-07-10,Albania,5
1165,62.96,2020-07-11,Albania,5
1166,62.96,2020-07-12,Albania,5
1167,62.96,2020-07-13,Albania,5
1168,62.96,2020-07-14,Albania,5
1169,62.96,2020-07-15,Albania,5
1170,62.96,2020-07-16,Albania,5
1171,62.96,2020-07-17,Albania,5
1172,62.96,2020-07-18,Albania,5
1173,62.96,2020-07-19,Albania,5
1174,62.96,2020-07-20,Albania,5
1175,62.96,2020-07-21,Albania,5
1176,62.96,2020-07-22,Albania,5
1177,62.96,2020-07-23,Albania,5
1178,62.96,2020-07-24,Albania,5
1179,62.96,2020-07-25,Albania,5
1180,62.96,2020-07-26,Albania,5
1181,62.96,2020-07-27,Albania,5
1182,62.96,2020-07-28,Albania,5
1183,62.96,2020-07-29,Albania,5
1184,62.96,2020-07-30,Albania,5
1185,62.96,2020-07-31,Albania,5
1186,62.96,2020-08-01,Albania,5
1187,62.96,2020-08-02,Albania,5
1188,62.96,2020-08-03,Albania,5
1189,62.96,2020-08-04,Albania,5
1190,62.96,2020-08-05,Albania,5
1191,62.96,2020-08-06,Albania,5
1192,57.41,2020-08-07,Albania,5
1193,57.41,2020-08-08,Albania,5
1194,57.41,2020-08-09,Albania,5
1195,57.41,2020-08-10,Albania,5
1196,57.41,2020-08-11,Albania,5
1197,57.41,2020-08-12,Albania,5
1198,57.41,2020-08-13,Albania,5
1199,57.41,2020-08-14,Albania,5
1200,57.41,2020-08-15,Albania,5
1201,57.41,2020-08-16,Albania,5
1202,57.41,2020-08-17,Albania,5
1203,57.41,2020-08-18,Albania,5
1204,57.41,2020-08-19,Albania,5
1205,57.41,2020-08-20,Albania,5
1206,57.41,2020-08-21,Albania,5
1207,57.41,2020-08-22,Albania,5
1208,57.41,2020-08-23,Albania,5
1209,57.41,2020-08-24,Albania,5
1210,57.41,2020-08-25,Albania,5
1211,57.41,2020-08-26,Albania,5
1212,57.41,2020-08-27,Albania,5
1213,54.63,2020-08-28,Albania,5
1214,54.63,2020-08-29,Albania,5
1215,54.63,2020-08-30,Albania,5
1216,54.63,2020-08-31,Albania,5
1217,54.63,2020-09-01,Albania,5
1218,54.63,2020-09-02,Albania,5
1219,54.63,2020-09-03,Albania,5
1220,54.63,2020-09-04,Albania,5
1221,54.63,2020-09-05,Albania,5
1222,54.63,2020-09-06,Albania,5
1223,54.63,2020-09-07,Albania,5
1224,54.63,2020-09-08,Albania,5
1225,54.63,2020-09-09,Albania,5
1226,54.63,2020-09-10,Albania,5
1227,54.63,2020-09-11,Albania,5
1228,54.63,2020-09-12,Albania,5
1229,54.63,2020-09-13,Albania,5
1230,54.63,2020-09-14,Albania,5
1231,54.63,2020-09-15,Albania,5
1232,54.63,2020-09-16,Albania,5
1233,54.63,2020-09-17,Albania,5
1234,54.63,2020-09-18,Albania,5
1235,54.63,2020-09-19,Albania,5
1236,54.63,2020-09-20,Albania,5
1237,54.63,2020-09-21,Albania,5
1238,54.63,2020-09-22,Albania,5
1239,54.63,2020-09-23,Albania,5
1240,54.63,2020-09-24,Albania,5
1241,54.63,2020-09-25,Albania,5
1242,54.63,2020-09-26,Albania,5
1243,54.63,2020-09-27,Albania,5
1244,54.63,2020-09-28,Albania,5
1245,54.63,2020-09-29,Albania,5
1246,54.63,2020-09-30,Albania,5
1247,54.63,2020-10-01,Albania,5
1248,54.63,2020-10-02,Albania,5
1249,54.63,2020-10-03,Albania,5
1250,54.63,2020-10-04,Albania,5
1251,54.63,2020-10-05,Albania,5
1252,54.63,2020-10-06,Albania,5
1253,54.63,2020-10-07,Albania,5
1254,54.63,2020-10-08,Albania,5
1255,54.63,2020-10-09,Albania,5
1256,54.63,2020-10-10,Albania,5
1257,54.63,2020-10-11,Albania,5
1258,54.63,2020-10-12,Albania,5
1259,54.63,2020-10-13,Albania,5
1260,54.63,2020-10-14,Albania,5
1261,54.63,2020-10-15,Albania,5
1262,54.63,2020-10-16,Albania,5
1263,54.63,2020-10-17,Albania,5
1264,54.63,2020-10-18,Albania,5
1265,54.63,2020-10-19,Albania,5
1266,54.63,2020-10-20,Albania,5
1267,54.63,2020-10-21,Albania,5
1268,54.63,2020-10-22,Albania,5
1269,54.63,2020-10-23,Albania,5
1270,54.63,2020-10-24,Albania,5
1271,54.63,2020-10-25,Albania,5
1272,54.63,2020-10-26,Albania,5
1273,54.63,2020-10-27,Albania,5
1274,54.63,2020-10-28,Albania,5
1275,54.63,2020-10-29,Albania,5
1276,54.63,2020-10-30,Albania,5
1277,54.63,2020-10-31,Albania,5
1278,50.93,2020-11-01,Albania,5
1279,50.93,2020-11-02,Albania,5
1280,50.93,2020-11-03,Albania,5
1281,50.93,2020-11-04,Albania,5
1282,50.93,2020-11-05,Albania,5
1283,50.93,2020-11-06,Albania,5
1284,50.93,2020-11-07,Albania,5
1285,50.93,2020-11-08,Albania,5
1286,50.93,2020-11-09,Albania,5
1287,50.93,2020-11-10,Albania,5
1288,50.93,2020-11-11,Albania,5
1289,,2020-11-12,Albania,5
1290,,2020-11-13,Albania,5
1291,,2020-11-14,Albania,5
1292,,2020-11-15,Albania,5
1293,,2020-11-16,Albania,5
1294,0.0,2020-03-03,Andorra,6
1295,0.0,2020-03-09,Andorra,6
1296,0.0,2020-03-10,Andorra,6
1297,0.0,2020-03-11,Andorra,6
1298,0.0,2020-03-12,Andorra,6
1299,9.26,2020-03-13,Andorra,6
1300,20.37,2020-03-14,Andorra,6
1301,20.37,2020-03-15,Andorra,6
1302,31.48,2020-03-16,Andorra,6
1303,31.48,2020-03-17,Andorra,6
1304,31.48,2020-03-18,Andorra,6
1305,31.48,2020-03-19,Andorra,6
1306,31.48,2020-03-20,Andorra,6
1307,31.48,2020-03-21,Andorra,6
1308,31.48,2020-03-22,Andorra,6
1309,31.48,2020-03-23,Andorra,6
1310,31.48,2020-03-24,Andorra,6
1311,48.15,2020-03-25,Andorra,6
1312,48.15,2020-03-26,Andorra,6
1313,48.15,2020-03-27,Andorra,6
1314,48.15,2020-03-28,Andorra,6
1315,48.15,2020-03-29,Andorra,6
1316,48.15,2020-03-30,Andorra,6
1317,48.15,2020-03-31,Andorra,6
1318,48.15,2020-04-01,Andorra,6
1319,48.15,2020-04-02,Andorra,6
1320,48.15,2020-04-03,Andorra,6
1321,48.15,2020-04-04,Andorra,6
1322,48.15,2020-04-05,Andorra,6
1323,48.15,2020-04-06,Andorra,6
1324,48.15,2020-04-07,Andorra,6
1325,56.48,2020-04-08,Andorra,6
1326,56.48,2020-04-09,Andorra,6
1327,56.48,2020-04-10,Andorra,6
1328,56.48,2020-04-11,Andorra,6
1329,56.48,2020-04-12,Andorra,6
1330,56.48,2020-04-13,Andorra,6
1331,56.48,2020-04-14,Andorra,6
1332,56.48,2020-04-15,Andorra,6
1333,56.48,2020-04-16,Andorra,6
1334,56.48,2020-04-17,Andorra,6
1335,56.48,2020-04-18,Andorra,6
1336,56.48,2020-04-19,Andorra,6
1337,52.78,2020-04-20,Andorra,6
1338,52.78,2020-04-21,Andorra,6
1339,52.78,2020-04-22,Andorra,6
1340,52.78,2020-04-23,Andorra,6
1341,52.78,2020-04-24,Andorra,6
1342,52.78,2020-04-25,Andorra,6
1343,52.78,2020-04-26,Andorra,6
1344,52.78,2020-04-27,Andorra,6
1345,52.78,2020-04-28,Andorra,6
1346,52.78,2020-04-29,Andorra,6
1347,52.78,2020-04-30,Andorra,6
1348,52.78,2020-05-01,Andorra,6
1349,52.78,2020-05-02,Andorra,6
1350,52.78,2020-05-03,Andorra,6
1351,52.78,2020-05-04,Andorra,6
1352,52.78,2020-05-05,Andorra,6
1353,52.78,2020-05-06,Andorra,6
1354,52.78,2020-05-07,Andorra,6
1355,52.78,2020-05-08,Andorra,6
1356,52.78,2020-05-09,Andorra,6
1357,52.78,2020-05-10,Andorra,6
1358,50.0,2020-05-11,Andorra,6
1359,50.0,2020-05-12,Andorra,6
1360,50.0,2020-05-13,Andorra,6
1361,50.0,2020-05-14,Andorra,6
1362,50.0,2020-05-15,Andorra,6
1363,50.0,2020-05-16,Andorra,6
1364,50.0,2020-05-17,Andorra,6
1365,50.0,2020-05-18,Andorra,6
1366,50.0,2020-05-19,Andorra,6
1367,50.0,2020-05-20,Andorra,6
1368,50.0,2020-05-21,Andorra,6
1369,50.0,2020-05-22,Andorra,6
1370,50.0,2020-05-23,Andorra,6
1371,50.0,2020-05-24,Andorra,6
1372,50.0,2020-05-25,Andorra,6
